mapc_id,TransitScore,WalkScore,BikeScore
1661402,,,
1661435,,,
1661583,,,
1661709,,,
1661732,,,
1661906,,,
1661911,,,
1661999,,,
1662269,,,
1662285,,,
1662475,,,
1662788,,,
1663061,,,
1663082,,,
1663090,,,
1663252,,,
1663345,,,
1663359,,,
1663393,,,
1663406,,,
1663429,,,
1663441,,,
1663460,,,
1663462,,,
1663474,,,
1663476,,,
1663486,,,
1663495,,,
1663496,,,
1663509,,,
1663511,,,
1663522,,,
1663544,,,
1663546,,,
1663555,,,
1663559,,0.0,25.0
1663560,,,
1663568,,,
1663589,,0.0,17.0
1663605,,,
1663616,,,
1663646,,,
1663654,,0.0,31.0
1663668,,,
1663720,,0.0,33.0
1663753,,,
1663763,,,
1663767,,,
1663773,,,
1663786,,,
1663800,,,
1663806,,,
1663867,,,
1663868,,,
1663876,,,
1663882,,,
1663911,,,
1663918,,,
1663921,,,
1663927,,,
1663932,,,
1663934,,,
1663940,,,
1663943,,,
1663957,,,
1663967,,,
1663980,,,
1663982,,,
1663984,,,
1663987,,,
1663988,,,
1663996,,,
1664004,,,
1664007,,,
1664017,,,
1664023,,,
1664051,,,
1664054,,,
1664060,,,
1664076,,,
1664083,,,
1664091,,,
1664095,,,
1664098,,,
1664105,,,
1664107,,,
1664110,,,
1664133,,0.0,30.0
1664144,,,
1664192,,,
1664221,,,
1664222,,,
1664238,,,
1664246,,,
1664247,,,
1664249,,,
1664276,,,
1664285,,,
1664286,,,
1664351,,,
1664373,,,
1664374,,,
1664463,,,
1664495,,,
1664613,,25.0,30.0
1664753,,,
1664829,,,
1664837,,,
1664848,,,
1664868,,,
1664896,,,
1665023,,,
1665030,,,
1665038,,,
1665071,,,
1665332,,,
1665424,,,
1665749,,,
1665813,,70.0,50.0
1665856,,,
1665958,,,
1665982,,73.0,44.0
1666032,,,
1666255,,72.0,47.0
1666508,,71.0,50.0
1666604,,38.0,40.0
1666607,,35.0,39.0
1666609,,35.0,39.0
1666618,,27.0,37.0
1666619,,38.0,40.0
1666621,,38.0,40.0
1666622,,27.0,37.0
1666625,,38.0,40.0
1667145,,56.0,46.0
1667546,,,
1667547,,,
1667548,,,
1667616,,,
1667620,,,
1667621,,,
1667720,,,
1668085,,,
1668462,,55.0,44.0
1668463,,55.0,44.0
1668556,,,
1668906,,70.0,50.0
1669178,,,
1669224,,21.0,34.0
1669360,,37.0,35.0
1669566,,21.0,34.0
1669569,,21.0,34.0
1669606,,21.0,34.0
1669661,,21.0,34.0
1669734,,21.0,34.0
1669770,,28.0,34.0
1669799,,21.0,34.0
1669815,,21.0,34.0
1669910,,,
1670421,,46.0,39.0
1670435,,41.0,35.0
1670951,,26.0,37.0
1670952,,26.0,37.0
1670953,,26.0,37.0
1671035,,49.0,41.0
1671043,,46.0,39.0
1671151,,55.0,44.0
1671160,,4.0,44.0
1671167,,49.0,41.0
1671169,,55.0,44.0
1671175,,49.0,41.0
1671263,,27.0,37.0
1671264,,27.0,37.0
1671265,,35.0,39.0
1671266,,27.0,37.0
1671270,,38.0,40.0
1671281,,37.0,39.0
1671316,,27.0,37.0
1671318,,35.0,39.0
1671333,,26.0,37.0
1671335,,31.0,36.0
1671336,,31.0,36.0
1671341,,26.0,37.0
1671342,,26.0,37.0
1671349,,26.0,37.0
1671561,,38.0,40.0
1671603,,46.0,39.0
1671614,,37.0,39.0
1671622,,46.0,39.0
1671654,,38.0,37.0
1671694,,38.0,40.0
1671695,,35.0,39.0
1671696,,38.0,40.0
1671712,,26.0,37.0
1671713,,31.0,36.0
1671717,,31.0,36.0
1671719,,31.0,36.0
1671850,,43.0,42.0
1671854,,9.0,20.0
1671866,,35.0,39.0
1671867,,31.0,36.0
1671868,,35.0,39.0
1671869,,35.0,39.0
1671871,,4.0,17.0
1671874,,8.0,2.0
1671898,,26.0,37.0
1671922,,38.0,40.0
1671923,,38.0,40.0
1671924,,27.0,37.0
1671925,,38.0,40.0
1671948,,43.0,42.0
1671954,,43.0,42.0
1671958,,43.0,42.0
1671966,,43.0,42.0
1671967,,43.0,42.0
1671976,,43.0,42.0
1671978,,43.0,42.0
1672000,,43.0,42.0
1672004,,38.0,40.0
1672006,,35.0,39.0
1672008,,38.0,40.0
1672011,,27.0,37.0
1672014,,38.0,40.0
1672015,,35.0,39.0
1672017,,38.0,40.0
1672018,,35.0,39.0
1672019,,45.0,42.0
1672020,,38.0,40.0
1672021,,27.0,37.0
1672022,,35.0,39.0
1672029,,27.0,37.0
1672030,,35.0,39.0
1672037,,35.0,39.0
1672039,,38.0,40.0
1672041,,31.0,36.0
1672042,,,
1672089,,38.0,40.0
1672090,,27.0,37.0
1672093,,38.0,40.0
1672095,,35.0,39.0
1672096,,27.0,37.0
1672098,,38.0,40.0
1672100,,35.0,39.0
1672102,,9.0,21.0
1672103,,35.0,39.0
1672104,,38.0,40.0
1672138,,26.0,37.0
1672139,,26.0,37.0
1672143,,31.0,36.0
1672144,,26.0,37.0
1672146,,31.0,36.0
1673980,,,
1674002,,,
1674015,,,
1674024,,,
1674221,,4.0,26.0
1674998,,,
1675097,,41.0,35.0
1675103,,41.0,35.0
1675227,,4.0,
1675354,,,
1675355,,,
1675358,,,
1676081,,,
1676304,,,
1676655,,,
1677017,,,
1677103,,,
1677105,,,
1677111,,,
1677141,,,
1677142,,,
1677148,,,
1677151,,,
1677156,,,
1677158,,,
1677159,,,
1677160,,5.0,15.0
1677784,,,
1677887,,8.0,9.0
1677895,,,
1677930,,,
1677937,,,
1678187,,,
1678241,,,
1678273,,,
1678421,,,
1678534,,,
1678782,,,
1678788,,,
1678798,,,
1678830,,,
1678832,,,
1678834,,,
1678927,,,
1679203,,,
1679217,,,
1679221,,,
1679258,,,
1679294,,,
1679348,,5.0,3.0
1679363,,,
1679364,,8.0,3.0
1679365,,,
1679381,,,
1679393,,,
1679419,,36.0,43.0
1679423,,26.0,42.0
1679461,,37.0,37.0
1679601,,,
1679641,,,
1680120,,,
1680123,,,
1680127,,,
1680349,,,
1680422,,,
1680468,,,
1680474,,5.0,9.0
1680475,,,
1680477,,,
1680611,,,
1680628,,,
1680797,,,
1680827,,5.0,18.0
1680834,,,
1680838,,14.0,3.0
1680839,,,
1680841,,,
1680842,,,
1680843,,,
1680844,,,
1680845,,,
1680938,,,
1680974,,,
1680975,,,
1681109,,8.0,15.0
1681129,,,
1681246,,,
1681247,,,
1681253,,,
1681497,,,
1681501,,,
1682638,,,
1682745,,,
1682748,,,
1682753,,,
1682755,,,
1682759,,8.0,8.0
1682761,,,
1683561,,,
1683995,,,
1688955,,,
1688959,,,
1688960,,,
1697582,,,
1697663,,,
1697763,,,
1697785,,18.0,59.0
1697960,,,
1698390,,,
1698541,,9.0,49.0
1698906,,49.0,67.0
1698924,,,
1698930,,23.0,58.0
1698944,,32.0,66.0
1699022,,40.0,51.0
1699079,,71.0,88.0
1699289,,27.0,60.0
1699300,,43.0,76.0
1699303,,27.0,60.0
1699327,,67.0,88.0
1699377,,32.0,66.0
1699382,,32.0,66.0
1699524,,43.0,89.0
1699644,,54.0,57.0
1700118,,37.0,53.0
1700550,,24.0,38.0
1700576,,,
1700581,,,
1700661,,80.0,96.0
1700957,,15.0,32.0
1701051,,,
1701507,,92.0,90.0
1701711,,95.0,99.0
1702048,,,
1702184,,5.0,4.0
1702227,,,
1702274,,89.0,87.0
1702282,,,
1702335,,,
1702665,,,
1702765,,83.0,90.0
1703025,,36.0,50.0
1703672,,51.0,47.0
1703818,,,
1703846,,,
1703851,,13.0,53.0
1704008,,8.0,49.0
1704140,,,
1704338,,,
1704395,,,
1704507,,,
1704535,,17.0,28.0
1704542,,,
1704658,,,
1704710,,11.0,36.0
1704864,,,
1704872,,13.0,49.0
1704911,,,
1705027,,55.0,61.0
1705045,,67.0,88.0
1705050,,,
1705091,,,
1705267,,80.0,86.0
1705303,,,
1705304,,,
1705306,,21.0,15.0
1705525,,2.0,38.0
1705528,,7.0,42.0
1705532,,,
1705678,,,
1706050,,,
1706195,,72.0,95.0
1706204,,,
1706312,,19.0,53.0
1706336,,15.0,66.0
1706371,,,
1706373,,,
1706418,,,
1706738,,4.0,28.0
1706766,,,
1706767,,,
1706768,,,
1706769,,,
1706786,,,
1706787,,,
1706791,,,
1706811,,,
1706848,,83.0,81.0
1706849,,85.0,85.0
1706876,,21.0,56.0
1706878,,82.0,85.0
1706882,,68.0,76.0
1706883,,82.0,85.0
1706884,,82.0,85.0
1706886,,82.0,85.0
1706887,,82.0,84.0
1706952,,44.0,69.0
1706962,,,
1706965,,57.0,54.0
1707086,,,
1707133,,13.0,24.0
1707182,,,
1707197,,,
1707281,,25.0,14.0
1707298,,,
1707382,,,
1707383,,,
1707498,,,
1707544,,,
1707573,,,
1707579,,,
1707671,,,
1707714,,,
1708018,,,
1708156,,,
1708214,,,
1708280,,,
1708343,,,
1708363,,,
1708366,,,
1708403,,33.0,39.0
1708495,,,
1708555,,,
1708564,,,
1708614,,,
1708635,,,
1708722,,,
1708780,,,
1708783,,,
1708801,,,
1708818,,,
1708910,,,
1708923,,,
1708977,,,
1708986,,,
1709008,,,
1709013,,,
1709050,,0.0,31.0
1709145,,,
1709297,,,
1709347,,,
1709465,,,
1709476,,,
1709704,,27.0,43.0
1709762,,0.0,34.0
1709766,,3.0,22.0
1709793,,17.0,22.0
1709807,,27.0,44.0
1710311,,,
1710612,,,
1710692,,,
1710986,,,
1711557,,,
1712130,,,
1712383,,,
1713246,,,
1713380,,8.0,20.0
1713381,,11.0,23.0
1713391,,,
1713423,,8.0,10.0
1713441,,8.0,7.0
1713442,,8.0,12.0
1713443,,8.0,12.0
1713446,,,
1713728,,31.0,32.0
1713788,,12.0,15.0
1713794,,,
1714007,,,
1714012,,,
1714015,,,
1714017,,,
1714019,,,
1714057,,,
1714058,,,
1714059,,,
1714068,,,
1714970,,49.0,41.0
1714984,,49.0,41.0
1715333,,24.0,25.0
1715545,,34.0,31.0
1715546,,43.0,35.0
1715561,,54.0,27.0
1715732,,,
1715733,,,
1715873,,,
1715877,,,
1715878,,,
1715879,,,
1715963,,,
1715964,,,
1715998,,,
1716000,,,
1716411,,25.0,28.0
1717417,,,
1717701,,,
1717756,,,
1718022,,,
1718274,,,
1718279,,,
1718281,,,
1718595,,,
1719544,,,
1720355,,,
1721706,,,
1723271,,,
1723356,,,
1723357,,,
1723358,,,
1723359,,,
1723360,,,
1723361,,,
1723362,,,
1723363,,,
1723364,,,
1723365,,,
1723366,,,
1723367,,,
1723466,,,
1723503,,,
1723519,,,
1724002,,,
1724145,,,
1724149,,,
1724151,,,
1724152,,,
1724153,,,
1724223,,,
1724251,,,
1724306,,,
1724339,,0.0,28.0
1724382,,,
1724429,,,
1724435,,,
1724570,,,
1724612,,,
1724648,,,
1724711,,,
1724873,,,
1724882,,,
1724891,,,
1724959,,,
1724999,,,
1725174,,,
1725215,,,
1725379,,,
1725472,,,
1725473,,,
1725505,,,
1725584,,,
1725737,,13.0,10.0
1725772,,,
1725970,,,
1726045,,,
1726167,,,
1726308,,,
1726373,,,
1726675,,,
1726737,,,
1726883,,,
1727112,,,
1728349,,,
1730937,,81.0,57.0
1731542,,83.0,47.0
1731903,,88.0,62.0
1731977,,88.0,62.0
1732088,,84.0,54.0
1732189,,84.0,54.0
1732479,,85.0,61.0
1732623,,,
1732795,,90.0,58.0
1733053,,80.0,58.0
1733137,,77.0,52.0
1733244,,91.0,65.0
1733259,,76.0,42.0
1733338,,83.0,56.0
1733457,,76.0,42.0
1734054,,67.0,51.0
1735060,,74.0,50.0
1735280,,79.0,51.0
1736049,,1.0,25.0
1736201,,24.0,30.0
1736695,,27.0,14.0
1737323,,23.0,32.0
1737482,,56.0,33.0
1737937,,22.0,24.0
1737982,,9.0,18.0
1738192,,58.0,48.0
1738281,,9.0,13.0
1738325,,36.0,33.0
1738332,,,
1738359,,9.0,13.0
1738362,,36.0,33.0
1738449,,48.0,18.0
1738464,,6.0,12.0
1738527,,,
1738580,,23.0,20.0
1738596,,59.0,52.0
1738636,,23.0,35.0
1738644,,,
1738687,,,
1739558,,38.0,21.0
1739598,,38.0,21.0
1739645,,36.0,19.0
1739734,,32.0,28.0
1740002,,32.0,28.0
1740128,,29.0,20.0
1740675,,,
1740963,,7.0,24.0
1741058,,,
1741127,,,
1741138,,23.0,6.0
1741231,,,
1741324,,,
1741358,,,
1741408,,,
1741434,,,
1741988,,,
1742232,,50.0,30.0
1742236,,50.0,30.0
1742237,,54.0,25.0
1742920,,7.0,27.0
1743827,,,
1744009,,,
1744109,,,
1745313,,,
1745345,,,
1745346,,,
1745347,,,
1745348,,,
1745349,,,
1745350,,,
1745351,,,
1745352,,,
1745353,,,
1745354,,22.0,38.0
1745355,,22.0,38.0
1745356,,,
1745357,,,
1745358,,15.0,32.0
1745359,,15.0,32.0
1745360,,,
1745361,,13.0,31.0
1745362,,12.0,30.0
1745419,,22.0,39.0
1745421,,22.0,39.0
1746179,,,
1746531,,,
1746553,,,
1746620,,,
1746696,,,
1746701,,,
1746715,,,
1746718,,,
1746722,,,
1746723,,,
1746725,,,
1747408,,,
1747409,,,
1747734,,61.0,59.0
1748121,,,
1748123,,,
1748153,,,
1749219,,,
1749298,,,
1749373,,,
1749374,,,
1749376,,,
1749413,,,
1749415,,,
1749601,,,
1749605,,,
1749781,,,
1749783,,,
1749784,,,
1749786,,,
1749789,,,
1749790,,,
1749791,,,
1750553,,,
1750554,,,
1750556,,,
1750559,,,
1750560,,,
1750614,,,
1750615,,,
1750629,,,
1750630,,,
1750638,,,
1750693,,,
1750694,,,
1750696,,,
1750705,,,
1750706,,,
1750717,,,
1750721,,,
1750974,,,
1751471,,,
1751480,,,
1751481,,,
1751482,,,
1751484,,,
1751485,,,
1751490,,,
1751915,,,
1752088,,,
1752112,,,
1752157,,,
1752191,,,
1752438,,,
1752740,,,
1752964,,,
1753467,,,
1753759,,31.0,9.0
1753761,,,
1753762,,,
1753933,,,
1753984,,,
1754070,,20.0,18.0
1754072,,17.0,6.0
1754073,,17.0,6.0
1754074,,,
1754075,,,
1754223,,22.0,10.0
1754224,,21.0,13.0
1754231,,,
1754243,,23.0,7.0
1754244,,,
1754245,,15.0,4.0
1754247,,,
1754248,,24.0,18.0
1754249,,25.0,9.0
1754250,,27.0,16.0
1754256,,40.0,32.0
1754257,,40.0,32.0
1754946,,,
1754965,,,
1755440,,,
1755472,,,
1756141,,,
1756271,,,
1756273,,,
1756274,,,
1756278,,,
1756279,,,
1756280,,,
1756302,,,
1756352,,,
1756359,,,
1756371,,,
1756373,,,
1756510,,,
1756515,,,
1756553,,,
1756598,,,
1756625,,,
1756626,,,
1756628,,,
1756629,,,
1756631,,,
1756683,,,
1756693,,,
1756846,,,
1757032,,,
1758488,,,
1758832,,,
1759816,,,
1759851,,,
1759852,,,
1759996,,70.0,51.0
1759999,,70.0,51.0
1760783,,53.0,51.0
1760867,,53.0,51.0
1760968,,,
1760969,,37.0,61.0
1760970,,21.0,45.0
1761609,,,
1761610,,,
1761698,,,
1761700,,,
1761701,,,
1762180,,35.0,32.0
1762181,,35.0,32.0
1763018,,,
1763131,,70.0,51.0
1763133,,79.0,48.0
1763136,,65.0,51.0
1763137,,65.0,51.0
1763138,,65.0,51.0
1763146,,,
1763157,,,
1763167,,,
1763194,,,
1763199,,,
1763245,,46.0,16.0
1763246,,16.0,12.0
1763254,,,
1763265,,81.0,54.0
1763296,,47.0,58.0
1763300,,29.0,54.0
1763414,,,
1763475,,,
1763478,,,
1763480,,,
1763648,,,
1764079,,,
1764105,,,
1764162,,,
1764300,,,
1764351,,,
1764565,,,
1765018,,,
1766152,,,
1766210,,,
1766301,,5.0,27.0
1766852,,,
1766890,,,
1767658,,19.0,25.0
1768495,,42.0,43.0
1768532,,36.0,31.0
1769954,,64.0,38.0
1770875,,62.0,41.0
1771214,,,
1772250,,50.0,42.0
1773592,,,
1773595,,,
1773597,,,
1773601,,,
1773609,,,
1773627,,,
1773628,,,
1773641,,,
1773716,,,
1773768,,,
1773875,,,
1773885,,,
1773886,,,
1773905,,,
1774109,,12.0,32.0
1774225,,,
1774226,,,
1774426,,13.0,31.0
1774545,,,
1774720,,,
1774836,,,
1774888,,,
1774935,,,
1774943,,,
1774983,,,
1775001,,,
1775152,,,
1775154,,,
1775258,,,
1775261,,,
1775281,,,
1775287,,,
1775312,,9.0,25.0
1775397,,,
1775398,,,
1775850,,,
1775875,,,
1775884,,,
1775961,,15.0,28.0
1775971,,,
1776067,,,
1776163,,,
1776172,,,
1776205,,,
1776231,,,
1776966,,,
1776967,,,
1777106,,,
1777133,,35.0,33.0
1777383,,35.0,35.0
1777449,,,
1777450,,,
1777626,,,
1777628,,,
1777631,,,
1777632,,,
1777633,,,
1777733,,,
1777915,,24.0,51.0
1777986,,,
1778006,,23.0,33.0
1778628,,,
1778629,,,
1778632,,,
1778641,,,
1778642,,,
1778658,,,
1778659,,5.0,27.0
1778667,,30.0,39.0
1778668,,25.0,47.0
1778699,,22.0,32.0
1778702,,9.0,33.0
1778705,,15.0,32.0
1778737,,,
1778744,,,
1778755,,,
1778764,,,
1778779,,,
1778780,,,
1778785,,,
1778799,,,
1778800,,20.0,44.0
1778811,,,
1778819,,,
1778820,,,
1778822,,,
1778876,,,
1778928,,30.0,50.0
1778933,,,
1778935,,52.0,30.0
1778936,,,
1778938,,37.0,27.0
1778941,,,
1778942,,,
1778948,,,
1778950,,,
1778974,,38.0,38.0
1778984,,15.0,35.0
1778987,,12.0,39.0
1779087,,35.0,43.0
1779352,,7.0,27.0
1779483,,26.0,42.0
1779492,,,
1779493,,,
1779495,,,
1779498,,,
1779499,,,
1780337,,,
1780436,,,
1780662,,38.0,47.0
1780740,,,
1780887,,28.0,38.0
1780891,,9.0,25.0
1780892,,,
1780911,,23.0,40.0
1780961,,29.0,41.0
1780963,,31.0,42.0
1781056,,,
1781137,,,
1781152,,12.0,40.0
1781169,,,
1781343,,,
1781467,,,
1781635,,,
1783451,,,
1783828,,,
1784387,,,
1784863,,,
1785593,,,
1785652,,,
1786068,,7.0,26.0
1786121,,,
1786423,,,
1787005,,,
1787274,,40.0,41.0
1787755,,,
1788263,,,
1788307,,20.0,35.0
1788686,,,
1788884,,,
1789520,,,
1789590,,,
1789948,,,
1791051,,,
1791456,,,
1791804,,,
1792089,,7.0,26.0
1798642,,,
1806890,,,
1807077,,,
1807246,,,
1807749,,,
1808373,,,
1808538,,,
1808685,,,
1809584,,,
1810140,,,
1810181,,,
1810476,,40.0,32.0
1810721,,,
1810774,,,
1810818,,,
1810904,,,
1810933,,,
1810951,,,
1810975,,,
1811000,,,
1811155,,22.0,29.0
1811608,,,
1811611,,,
1811633,,,
1811710,,,
1811820,,,
1812061,,,
1812088,,,
1812109,,,
1812156,,,
1812160,,,
1812200,,,
1812201,,,
1812296,,,
1812402,,,
1812599,,26.0,31.0
1812607,,,
1812631,,,
1812640,,,
1812675,,,
1812715,,,
1812811,,,
1812812,,,
1812917,,,
1813123,,,
1813124,,,
1813125,,,
1813126,,,
1813485,,,
1813562,,,
1813697,,,
1813723,,,
1813785,,34.0,38.0
1813817,,,
1813882,,15.0,20.0
1813945,,,
1813953,,,
1813964,,,
1814127,,10.0,21.0
1814189,,33.0,34.0
1814192,,5.0,27.0
1814213,,7.0,21.0
1814282,,,
1814294,,19.0,26.0
1814311,,34.0,38.0
1814358,,,
1814470,,,
1814474,,,
1814482,,,
1814499,,,
1814516,,,
1814577,,,
1814588,,16.0,32.0
1814644,,,
1814674,,14.0,30.0
1814699,,12.0,26.0
1814726,,,
1814777,,,
1814823,,16.0,28.0
1814827,,,
1814831,,16.0,28.0
1814950,,12.0,19.0
1814978,,30.0,22.0
1814986,,30.0,22.0
1814987,,19.0,26.0
1814989,,25.0,28.0
1815000,,,
1815058,,,
1815223,,10.0,17.0
1815282,,,
1815352,,5.0,27.0
1815371,,,
1815416,,,
1815478,,10.0,26.0
1815505,,,
1815508,,,
1815559,,,
1815562,,,
1815738,,28.0,27.0
1815768,,24.0,25.0
1815794,,17.0,28.0
1815932,,,
1815982,,49.0,38.0
1815985,,,
1816042,,,
1816105,,19.0,24.0
1816202,,,
1816212,,,
1816252,,,
1816279,,34.0,20.0
1816348,,,
1816499,,,
1816523,,31.0,35.0
1816626,,,
1816632,,15.0,30.0
1816730,,,
1816803,,,
1816833,,,
1816887,,45.0,37.0
1816908,,,
1816912,,6.0,25.0
1816922,,15.0,27.0
1816926,,,
1816950,,29.0,26.0
1817010,,13.0,32.0
1817039,,29.0,26.0
1817041,,6.0,25.0
1817061,,,
1817073,,,
1817090,,,
1817124,,,
1817162,,21.0,31.0
1817169,,26.0,26.0
1817206,,,
1817212,,29.0,33.0
1817225,,38.0,28.0
1817231,,42.0,34.0
1817276,,47.0,39.0
1817288,,,
1817307,,26.0,37.0
1817433,,24.0,28.0
1817459,,,
1817469,,,
1817671,,46.0,36.0
1817714,,46.0,36.0
1817748,,32.0,27.0
1817906,,38.0,37.0
1817984,,23.0,32.0
1818033,,48.0,38.0
1818035,,,
1818078,,,
1818121,,25.0,35.0
1818239,,35.0,30.0
1818240,,,
1818272,,23.0,35.0
1818362,,27.0,33.0
1818452,,21.0,34.0
1818456,,52.0,41.0
1818476,,13.0,30.0
1818663,,,
1818667,,,
1818681,,,
1818685,,,
1818855,,,
1818871,,,
1818884,,25.0,32.0
1818886,,54.0,42.0
1818974,,,
1819003,,54.0,38.0
1819034,,41.0,37.0
1819278,,79.0,54.0
1819374,,,
1819523,,38.0,25.0
1819690,,,
1819960,,,
1820106,,44.0,39.0
1820161,,,
1820169,,,
1820194,,,
1820210,,17.0,27.0
1820300,,,
1820316,,46.0,36.0
1820323,,41.0,31.0
1820423,,,
1820441,,38.0,28.0
1820472,,18.0,33.0
1820491,,22.0,33.0
1820497,,37.0,15.0
1820686,,41.0,37.0
1820872,,33.0,47.0
1820880,,39.0,41.0
1821019,,,
1821042,,30.0,31.0
1821045,,,
1821098,,78.0,53.0
1821156,,,
1821314,,,
1821323,,,
1821341,,35.0,38.0
1821619,,85.0,52.0
1821660,,73.0,47.0
1821668,,51.0,42.0
1821684,,,
1821734,,73.0,49.0
1821828,,53.0,47.0
1821924,,76.0,54.0
1821986,,78.0,54.0
1822037,,47.0,42.0
1822134,,80.0,54.0
1822142,,78.0,54.0
1822174,,58.0,50.0
1822256,,81.0,50.0
1822266,,4.0,26.0
1822549,,39.0,35.0
1822765,,60.0,35.0
1822822,,82.0,54.0
1822848,,,
1822935,,86.0,50.0
1822948,,77.0,54.0
1822969,,60.0,35.0
1823261,,48.0,34.0
1823304,,,
1823365,,72.0,54.0
1823475,,85.0,51.0
1823506,,,
1823508,,77.0,48.0
1823510,,78.0,53.0
1823606,,77.0,54.0
1823619,,77.0,54.0
1823743,,,
1823764,,,
1823790,,86.0,50.0
1823804,,85.0,52.0
1823881,,86.0,50.0
1823911,,,
1823918,,59.0,46.0
1823938,,17.0,26.0
1823956,,85.0,52.0
1823958,,86.0,50.0
1823982,,79.0,54.0
1823986,,86.0,53.0
1824001,,33.0,31.0
1824007,,86.0,50.0
1824079,,43.0,40.0
1824134,,,
1824153,,24.0,36.0
1824212,,82.0,54.0
1824217,,86.0,53.0
1824233,,73.0,52.0
1824282,,50.0,45.0
1824316,,78.0,54.0
1824336,,77.0,56.0
1824392,,,
1824598,,,
1824645,,81.0,56.0
1825240,,,
1825528,,,
1825597,,24.0,36.0
1825698,,30.0,37.0
1825730,,26.0,33.0
1825770,,59.0,51.0
1825878,,70.0,55.0
1825883,,45.0,44.0
1826022,,,
1826050,,26.0,33.0
1826127,,3.0,26.0
1826189,,33.0,38.0
1826406,,,
1826410,,,
1826452,,27.0,30.0
1826491,,,
1826718,,64.0,44.0
1826854,,61.0,50.0
1826991,,,
1826999,,55.0,35.0
1827147,,,
1827321,,9.0,33.0
1827549,,13.0,27.0
1827716,,,
1827752,,,
1827850,,36.0,33.0
1827906,,,
1828013,,44.0,35.0
1828187,,,
1828258,,,
1828259,,,
1828268,,,
1828357,,67.0,45.0
1828383,,,
1828384,,,
1828387,,21.0,30.0
1828506,,51.0,41.0
1828589,,38.0,27.0
1828644,,47.0,29.0
1828651,,55.0,40.0
1828708,,,
1828779,,12.0,24.0
1828783,,10.0,20.0
1828785,,12.0,24.0
1828787,,10.0,20.0
1828791,,14.0,21.0
1828799,,,
1828800,,21.0,16.0
1828845,,38.0,36.0
1829008,,,
1829009,,,
1829010,,,
1829012,,,
1829015,,,
1829016,,,
1829017,,,
1829018,,,
1829019,,,
1829020,,,
1829021,,,
1829022,,,
1829023,,,
1829024,,,
1829025,,,
1829027,,,
1829029,,,
1829030,,,
1829045,,21.0,34.0
1829092,,9.0,22.0
1829104,,10.0,21.0
1829105,,12.0,24.0
1829107,,11.0,25.0
1829121,,,
1829123,,,
1829124,,,
1829129,,,
1829146,,51.0,41.0
1829185,,,
1829355,,,
1829414,,48.0,39.0
1829466,,,
1829736,,,
1829760,,,
1829781,,,
1829980,,,
1829981,,,
1829982,,41.0,38.0
1830047,,48.0,39.0
1830092,,,
1830106,,21.0,34.0
1830117,,,
1830121,,,
1830126,,,
1830128,,,
1830129,,,
1830130,,,
1830138,,38.0,36.0
1830150,,,
1830186,,,
1830205,,6.0,25.0
1830360,,18.0,26.0
1830408,,,
1830451,,,
1830508,,,
1830559,,12.0,29.0
1830568,,,
1830569,,,
1830577,,,
1830580,,,
1830581,,,
1830583,,,
1830587,,,
1830589,,,
1830590,,,
1830647,,,
1830766,,3.0,26.0
1830767,,11.0,23.0
1830768,,,
1830780,,,
1830788,,,
1830798,,,
1830830,,,
1830893,,10.0,27.0
1830897,,9.0,22.0
1830927,,,
1830929,,,
1830930,,,
1830931,,,
1830933,,,
1830983,,,
1831010,,,
1831036,,,
1831138,,,
1831146,,22.0,31.0
1831162,,9.0,27.0
1831164,,9.0,27.0
1831165,,7.0,25.0
1831174,,10.0,20.0
1831205,,,
1831224,,9.0,27.0
1831239,,10.0,28.0
1831251,,8.0,26.0
1831254,,10.0,27.0
1831257,,10.0,28.0
1831274,,10.0,26.0
1831279,,10.0,27.0
1831285,,9.0,26.0
1831299,,9.0,27.0
1831300,,11.0,23.0
1831306,,12.0,24.0
1831308,,10.0,20.0
1831309,,12.0,24.0
1831314,,10.0,20.0
1831316,,10.0,20.0
1831318,,10.0,20.0
1831319,,6.0,24.0
1831321,,10.0,20.0
1831324,,10.0,20.0
1831327,,10.0,20.0
1831345,,7.0,26.0
1831356,,10.0,25.0
1831363,,10.0,21.0
1831370,,10.0,24.0
1831372,,10.0,21.0
1831383,,16.0,29.0
1831387,,10.0,21.0
1831393,,10.0,21.0
1831404,,10.0,23.0
1831406,,11.0,26.0
1831440,,10.0,25.0
1831456,,11.0,25.0
1831460,,10.0,23.0
1831465,,11.0,30.0
1831467,,10.0,20.0
1831473,,12.0,24.0
1831483,,19.0,28.0
1831485,,12.0,26.0
1831489,,10.0,22.0
1831490,,8.0,26.0
1831495,,16.0,31.0
1831501,,10.0,28.0
1831511,,11.0,28.0
1831519,,16.0,22.0
1831522,,7.0,26.0
1831523,,7.0,26.0
1831538,,19.0,28.0
1831575,,7.0,26.0
1831581,,20.0,29.0
1831600,,26.0,24.0
1831629,,26.0,24.0
1831652,,,
1831658,,,
1831659,,4.0,26.0
1831662,,,
1831665,,,
1831667,,,
1831668,,,
1831669,,,
1831670,,,
1831674,,20.0,31.0
1831675,,,
1831676,,,
1831677,,,
1831678,,,
1831681,,4.0,26.0
1831685,,16.0,29.0
1831695,,,
1831697,,4.0,25.0
1831700,,,
1831701,,,
1831702,,,
1831703,,25.0,31.0
1831705,,25.0,31.0
1831707,,,
1831708,,,
1831765,,29.0,22.0
1831777,,4.0,25.0
1831778,,25.0,27.0
1831779,,21.0,30.0
